"filename", "language", "JSON", "TypeScript", "HTML", "CSS", "Markdown", "JavaScript", "JSON with Comments", "XML", "Docker", "Properties", "SCSS", "comment", "blank", "total"
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\nginx\Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 5
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\nginx\default.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 1, 2, 17
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\package-lock.json", "JSON", 27631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27632
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\package.json", "JSON", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\@angular_animations.js", "JavaScript", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 1, 52
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\@angular_common.js", "JavaScript", 0, 0, 0, 0, 0, 205, 0, 0, 0, 0, 0, 1, 1, 207
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\@angular_core.js", "JavaScript", 0, 0, 0, 0, 0, 872, 0, 0, 0, 0, 0, 1, 1, 874
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\@angular_forms.js", "JavaScript", 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 1, 1, 122
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\@angular_platform-browser.js", "JavaScript", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 1, 1, 85
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\@angular_platform-browser_animations.js", "JavaScript", 0, 0, 0, 0, 0, 4089, 0, 0, 0, 0, 0, 70, 3, 4162
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\@angular_router.js", "JavaScript", 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 1, 1, 162
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\@ngrx_store.js", "JavaScript", 0, 0, 0, 0, 0, 1281, 0, 0, 0, 0, 0, 22, 3, 1306
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\_metadata.json", "JSON", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-24QBNZMV.js", "JavaScript", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 2, 3, 96
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-4ZOVQHGQ.js", "JavaScript", 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 2, 3, 200
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-6LC4AGYZ.js", "JavaScript", 0, 0, 0, 0, 0, 805, 0, 0, 0, 0, 0, 76, 4, 885
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-B2Q2R6CK.js", "JavaScript", 0, 0, 0, 0, 0, 5185, 0, 0, 0, 0, 0, 397, 4, 5586
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-CEWT6CBI.js", "JavaScript", 0, 0, 0, 0, 0, 720, 0, 0, 0, 0, 0, 3, 4, 727
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-CQ2GFKE7.js", "JavaScript", 0, 0, 0, 0, 0, 3594, 0, 0, 0, 0, 0, 519, 4, 4117
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-LHRTKJE6.js", "JavaScript", 0, 0, 0, 0, 0, 251, 0, 0, 0, 0, 0, 2, 2, 255
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-M6U7XAXO.js", "JavaScript", 0, 0, 0, 0, 0, 4442, 0, 0, 0, 0, 0, 360, 3, 4805
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-MECWBRNS.js", "JavaScript", 0, 0, 0, 0, 0, 22536, 0, 0, 0, 0, 0, 1167, 135, 23838
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-MPI2STD3.js", "JavaScript", 0, 0, 0, 0, 0, 758, 0, 0, 0, 0, 0, 120, 3, 881
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-NB7WNB45.js", "JavaScript", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 2, 3, 73
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-NLNYMUKG.js", "JavaScript", 0, 0, 0, 0, 0, 1309, 0, 0, 0, 0, 0, 31, 4, 1344
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-U5QBIAB3.js", "JavaScript", 0, 0, 0, 0, 0, 4486, 0, 0, 0, 0, 0, 1887, 40, 6413
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-WKYGNSYM.js", "JavaScript", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 1, 2, 65
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\chunk-WTC6WMFB.js", "JavaScript", 0, 0, 0, 0, 0, 524, 0, 0, 0, 0, 0, 14, 3, 541
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\lottie-web.js", "JavaScript", 0, 0, 0, 0, 0, 16327, 0, 0, 0, 0, 0, 63, 2, 16392
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\motion.js", "JavaScript", 0, 0, 0, 0, 0, 1721, 0, 0, 0, 0, 0, 95, 80, 1896
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\ngx-lottie.js", "JavaScript", 0, 0, 0, 0, 0, 577, 0, 0, 0, 0, 0, 10, 2, 589
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\package.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\primeng_api.js", "JavaScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 1, 1, 42
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\primeng_button.js", "JavaScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 1, 20
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\primeng_card.js", "JavaScript", 0, 0, 0, 0, 0, 334, 0, 0, 0, 0, 0, 18, 2, 354
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\primeng_dropdown.js", "JavaScript", 0, 0, 0, 0, 0, 4815, 0, 0, 0, 0, 0, 538, 10, 5363
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\primeng_image.js", "JavaScript", 0, 0, 0, 0, 0, 1253, 0, 0, 0, 0, 0, 97, 8, 1358
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\primeng_inputtext.js", "JavaScript", 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 2, 2, 124
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\primeng_sidebar.js", "JavaScript", 0, 0, 0, 0, 0, 742, 0, 0, 0, 0, 0, 75, 2, 819
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\primeng_splitbutton.js", "JavaScript", 0, 0, 0, 0, 0, 2269, 0, 0, 0, 0, 0, 163, 7, 2439
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\.angular\cache\17.1.1\vite\deps\primeng_toast.js", "JavaScript", 0, 0, 0, 0, 0, 1190, 0, 0, 0, 0, 0, 67, 6, 1263
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\dist\peakvisor\browser\assets\svg\peakvisor_original_svg.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\dist\peakvisor\browser\assets\svg\scrolldown.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\dist\peakvisor\browser\assets\theme.css", "CSS", 0, 0, 0, 13479, 0, 0, 0, 0, 0, 0, 0, 2, 1434, 14915
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\dist\peakvisor\browser\chunk-732UFAAX.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\dist\peakvisor\browser\chunk-JXMRROIC.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\dist\peakvisor\browser\index.html", "HTML", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\dist\peakvisor\browser\main-KXYLVFZV.js", "JavaScript", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\dist\peakvisor\browser\polyfills-RX4V3J3S.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\peakvisor\dist\peakvisor\browser\styles-E2EOZP4V.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\app.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\app.component.html", "HTML", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\app.component.spec.ts", "TypeScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\app.component.ts", "TypeScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\app.config.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\app.routes.ts", "TypeScript", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 71
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\error404\feature\error404.page.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\error404\feature\error404.page.html", "HTML", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\error404\feature\error404.page.spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\error404\feature\error404.page.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\eventspage\feature\eventspage.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\eventspage\feature\eventspage.component.html", "HTML", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\eventspage\feature\eventspage.component.spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\eventspage\feature\eventspage.component.ts", "TypeScript", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 48
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\eventspage\ui\gridsection\gridsection.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\eventspage\ui\gridsection\gridsection.component.html", "HTML", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\eventspage\ui\gridsection\gridsection.component.spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\eventspage\ui\gridsection\gridsection.component.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\eventspage\ui\photo-card\photo-card.component.css", "CSS", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\eventspage\ui\photo-card\photo-card.component.html", "HTML", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\eventspage\ui\photo-card\photo-card.component.spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\eventspage\ui\photo-card\photo-card.component.ts", "TypeScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\feature\home.page.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\feature\home.page.html", "HTML", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\feature\home.page.spec.ts", "TypeScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\feature\home.page.ts", "TypeScript", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 55
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\about\about.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\about\about.component.html", "HTML", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\about\about.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\about\about.component.ts", "TypeScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\stats\stats-board\stats-board.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\stats\stats-board\stats-board.component.html", "HTML", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\stats\stats-board\stats-board.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\stats\stats-board\stats-board.component.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\stats\stats-card\stats-card.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\stats\stats-card\stats-card.component.html", "HTML", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\stats\stats-card\stats-card.component.spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\stats\stats-card\stats-card.component.ts", "TypeScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 34
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\trails\trails.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\trails\trails.component.html", "HTML", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\trails\trails.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\home\ui\trails\trails.component.ts", "TypeScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\login\feature\login.page.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\login\feature\login.page.html", "HTML", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\login\feature\login.page.spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\login\feature\login.page.ts", "TypeScript", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 94
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\login\ui\resetpassworddialog\resetpassworddialog\resetpassworddialog.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\login\ui\resetpassworddialog\resetpassworddialog\resetpassworddialog.component.html", "HTML", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\login\ui\resetpassworddialog\resetpassworddialog\resetpassworddialog.component.spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\login\ui\resetpassworddialog\resetpassworddialog\resetpassworddialog.component.ts", "TypeScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 68
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\onboarding\feature\onboarding.page.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\onboarding\feature\onboarding.page.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\onboarding\feature\onboarding.page.spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\onboarding\feature\onboarding.page.ts", "TypeScript", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 61
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\onboarding\ui\onboardingcontentdisplay\onboardingcontentdisplay.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\onboarding\ui\onboardingcontentdisplay\onboardingcontentdisplay.component.html", "HTML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\onboarding\ui\onboardingcontentdisplay\onboardingcontentdisplay.component.spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\onboarding\ui\onboardingcontentdisplay\onboardingcontentdisplay.component.ts", "TypeScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\profile\features\profilepage\profilepage.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\profile\features\profilepage\profilepage.component.html", "HTML", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\profile\features\profilepage\profilepage.component.spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\profile\features\profilepage\profilepage.component.ts", "TypeScript", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 99
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\profile\ui\card\card.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\profile\ui\card\card.component.html", "HTML", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\profile\ui\card\card.component.spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\profile\ui\card\card.component.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\profile\ui\profilestats\profilestats.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\profile\ui\profilestats\profilestats.component.html", "HTML", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\profile\ui\profilestats\profilestats.component.spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\profile\ui\profilestats\profilestats.component.ts", "TypeScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\services\strava\strava-auth.service.ts", "TypeScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 38
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\settings\feature\settings.page.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\src\app\settings\feature\settings.page.html", "HTML", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 59
